dim_esdc_grp.esdcs,fact_alert.alert_id,fact_alert.original_text,fact_alert.source_link,fact_alert.caption,dim_internal_topic_grp.internal_topics,alert_top_threshold.top_threshold__sort_,alert_top_threshold.top_threshold,fact_alert.translated_text,dim_auto_alert_modelset.modelset_name,dim_source.source,primary_source_channel.channel,fact_alert.has_tagged_company,fact_alert.location_name,dim_internal_place.country,fact_alert.location_parsed,fact_alert.alert_caption_ai_summary
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Cyber - Malware 3, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",172132694971243850-1781831888874-1,"Alleged Sale of Unauthorized Web Shell Access to PRXtreme Corporation
 The group claims to be selling unauthorized web shell access to PRXtreme Corporation.
Event Category: Initial Access",https://t.me/DeepCoreNetwork/425,DeepCore Network hacking group allegedly selling unauthorized web shell access to PRXtreme Corporation: Local Source.,"+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Malware - Attack Vector, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"PR-181, Gurabo, Puerto Rico",Puerto Rico,"18.2525404,-65.9697088","DeepCore Network hacking group is allegedly selling unauthorized web shell access to PRXtreme Corporation, according to a local source."
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Cyber - Malware 3, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",9608764971199433642508-1781821279120-1,"Alleged sale of unauthorized web shell access to mcstransportlae.com
 The group claims to be selling unauthorized web shell access to mcstransportlae.com.
Event Category: Initial Access",https://t.me/DeepCoreNetwork/425,DeepCore Network hacking group allegedly selling unauthorized web shell access to mcstransportlae.com: Local Source.,"+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Malware - Attack Vector, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"Lae Morobe Province, Papua New Guinea",Papua New Guinea,"-6.7246017,146.9916669","DeepCore Network hacking group is allegedly selling unauthorized web shell access to mcstransportlae.com, according to a local source."
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Cyber - Malware 3, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",77874074399145746743-1781821129070-1,"Alleged Sale of Unauthorized Web Shell Access to myjourney.my
 The group claims to be selling unauthorized web shell access to myjourney.my
Event Category: Initial Access",https://t.me/DeepCoreNetwork/425,DeepCore Network hacking group allegedly selling unauthorized web shell access to myjourney.my: Local Source.,"+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Malware - Attack Vector, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"2734 Beaver Run Blvd b 102, Myrtle Beach, SC 29575, USA",United States of America,"33.6472696,-78.977834","DeepCore Network hacking group is allegedly selling unauthorized web shell access to myjourney.my, according to a local source."
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Industry Threats - Aerospace & Defense, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",580569544769806809111368-1781785433101-1,"Alleged unauthorized access to video surveillance system in France
 The group claims to have gained unauthorized access to video surveillance system in France
Event Category: Initial Access",https://t.me/nnm05716english/2255,"Pro-Russia NoName05716 hacking group gains unauthorized access to video surveillance system in France, claiming full control over the facility: Local Source.","+ Cyber - Aerospace & Defense - Industry Threats, + Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"San Francisco, CA, USA",United States of America,"37.7749295,-122.4194155","Pro-Russia hacking group NoName05716 has gained unauthorized access to a video surveillance system in France, claiming full control over the facility, according to a local source."
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Industry Threats - Technology, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",679640849259921623-1781872987854-1,"Alleged unauthorized access to an unidentified water pumping station automation system in Turkey
 The group claims to have gained unauthorized access to an unidentified water pumping station automation system in Turkey.
Event Category: Initial Access",https://t.me/armeniancode_eng/250?single,Armenian Code hacking group allegedly gains unauthorized access to unidentified water pumping station automation system in Turkey: Local Source.,"+ Cyber - Deep & Dark Web Exposure, + Cyber - Technology - Industry Threats, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Mines - Cyber-Physical, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"San Francisco, CA, USA",United States of America,"37.7749295,-122.4194155",Armenian Code hacking group allegedly gains unauthorized access to a water pumping station automation system in Turkey.
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",05637829462463349721534-1781815324646-1,"Alleged leak of webshell access to greencycle.my
 The group claims to have leaked webshell access to greencycle.my.
Event Category: Initial Access",https://t.me/DeepCoreNetwork/425,"DeepCore Network hacking group allegedly leaked webshell access to greencycle.my, targeting multiple websites including 3aak.com.my, ablcsb.com.my, aitechco.com.my, apalum.com, asliner.com, blue-sky.com.my, cicapa.com, emranz.com.my, gidalloys.com, grandhuallogistics.com, grandway.com.my, hblabsb.com.my, hometown.com.my, jlbiogreen.com, kuanhaicargo.com.my, kyomark.com, lindenlog.com.my, Imchlogistics.com, mecstransportlae.com, megadexcargo.com, oppoliamy.com, pearlzgroup.com.my, perimaenergy.com, phantaci.com.my, pipal.com.my, pipalgroup.com.my, prxcorp.com, resotec.com.my,...: Local Source.","+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"Wallys, 4227 Perry Worth Rd, Whitestown, IN 46075, USA",United States of America,"39.9788772,-86.3909973","DeepCore Network hacking group allegedly leaked webshell access to multiple Malaysian websites, including greencycle.my, 3aak.com.my, ablcsb.com.my, and others, according to a local source."
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",39782219364535588287467-1781759775282-1,"Alleged leak of login access to Thailand's Learning Management System of PSU
 The group claims to have leaked login access to Thailand's Learning Management System of PSU.
Event Category: Initial Access",https://t.me/ZxS3xx/549,ZxS3C hacking group allegedly leaked login access to Thailand's Learning Management System of PSU: Local Source.,"+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"15 Kanjanavanich Rd, Tambon Hat Yai, Amphoe Hat Yai, Chang Wat Songkhla 90110, Thailand",Thailand,"7.0029516,100.494945","ZxS3C hacking group allegedly leaked login access to Thailand's PSU Learning Management System, according to local sources."
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",503437030104347438432-1781818251459-1,"Alleged leak of webshell access to lindenlog.com.my
 The group claims to have leaked webshell access to lindenlog.com.my
Event Category: Initial Access",https://t.me/DeepCoreNetwork/425,DeepCore Network hacking group allegedly leaked webshell access to lindenlog.com.my: Local Source.,"+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"Orland Park, IL 60467, USA",United States of America,"41.5718051,-87.8844309","DeepCore Network hacking group allegedly leaked webshell access to lindenlog.com.my, according to a local source."
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",7696544490958866160786195-1781815111995-1,"Alleged leak of webshell access to HB LABORATORIES SDN BHD
 The group claims to have leaked webshell access to HB LABORATORIES SDN BHD.
Event Category: Initial Access",https://t.me/DeepCoreNetwork/425,DeepCore Network hacking group allegedly leaked webshell access to HB LABORATORIES SDN BHD: Local Source.,"+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"Jln TPP 1/19, Taman Perindustrian Puchong, 47100 Puchong, Selangor, Malaysia",Malaysia,"3.0260891,101.6101692","DeepCore Network hacking group allegedly leaked webshell access to HB LABORATORIES SDN BHD, according to a local source."
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",9411143639422100615-1781786519547-1,"Alleged unauthorized access to Automated Water Level Maintenance System at Turkey
 The group claims to have gained unauthorized access to Automated Water Level Maintenance System at Turkey
Event Category: Initial Access",https://t.me/armeniancode_eng/248?single,"Armenian Code hacking group allegedly gained unauthorized access to Automated Water Level Maintenance System in Turkey, causing critical failure and pump malfunction: Local Source.","+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"San Francisco, CA, USA",United States of America,"37.7749295,-122.4194155","Armenian Code hacking group allegedly breached Turkey's Automated Water Level Maintenance System, causing critical failure and pump malfunction."
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",3693282444549905735918-1781774919713-1,"Alleged leak of login Access to GO2bank
 The group claims to have leaked login access to GO2bank
Event Category: Initial Access",https://t.me/byjax7/1307,JAX7 hacking group allegedly leaked login access to GO2bank: Local Source.,"+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"4675 Cornell Rd #280, Cincinnati, OH 45241, USA",United States of America,"39.2686107,-84.3777603","JAX7 hacking group allegedly leaked login access to GO2bank, according to a local source."
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",7026248586591848-1781812106789-1,"Alleged leak of webshell access to Asliner
 The group claims to have leaked webshell access to Asliner.
Event Category: Initial Access",https://t.me/DeepCoreNetwork/425,"DeepCore Network hacking group allegedly leaked webshell access to Asliner, targeting multiple websites including apalum.com, asliner.com, blue-sky.com.my, cicapa.com, emranz.com.my, gidalloys.com, grandhuallogistics.com, grandway.com.my, greencycle.my, hblabsb.com.my, hometown.com.my, jlbiogreen.com, kuanhaicargo.com.my, kyomark.com, lindenlog.com.my, Imchlogistics.com, mcstransportlae.com, megadexcargo.com, myjourney.my, nresolution.com.my, offspring.my, onlyfoodwine.com, oppoliamy.com, pearlgroup.com.my, perimaenergy.com, phantaci.com.my, pipal.com.my, pipalgroup.com.my, prxcorp.com,...: Local Source.","+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"San Francisco, CA, USA",United States of America,"37.7749295,-122.4194155","DeepCore Network hacking group allegedly leaked webshell access to Asliner, compromising multiple websites."
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",6661976849598833044706-1781817849713-1,"Alleged leak of webshell access to kuanhaicargo.com.my
 The group claims to have leaked webshell access to kuanhaicargo.com.my.
Event Category: Initial Access",https://t.me/DeepCoreNetwork/425,DeepCore Network hacking group allegedly leaked webshell access to kuanhaicargo.com.my: Local Source.,"+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Malaysia,"3.1319197,101.6840589","DeepCore Network hacking group allegedly leaked webshell access to kuanhaicargo.com.my, according to a local source."
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",71228433447834553323670-1781811208241-1,"Alleged leak of webshell access to Apalum
 The group claims to have leaked webshell access to Apalum.
Event Category: Initial Access",https://t.me/DeepCoreNetwork/425,DeepCore Network hacking group allegedly advertises webshell access to multiple Malaysian websites: Local Source.,"+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"Pahang, Malaysia",Malaysia,"4.210484,101.975766","DeepCore Network hacking group allegedly offers webshell access to multiple Malaysian websites, according to a local source."
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",82959160346700818838-1781815488933-1,"Alleged leak of webshell access to grandway.com.my
 The group claims to have leaked webshell access to grandway.com.my
Event Category: Initial Access",https://t.me/DeepCoreNetwork/425,"DeepCore Network hacking group allegedly leaked webshell access to grandway.com.my, targeting multiple domains including 3aak.com.my, ablcsb.com.my, aitechco.com.my, and others: Local Source.","+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"99 Tian Zhou Lu, Xu Hui Qu, Shang Hai Shi, China, 201103",China,"31.16317,121.39626","DeepCore Network hacking group allegedly leaked webshell access to grandway.com.my, targeting multiple Malaysian domains."
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",8187045342894057841-1781818099955-1,"Alleged leak of webshell access to Kyomark International Sdn Bhd
 The group claims to have leaked webshell access to Kyomark International Sdn Bhd.
Event Category: Initial Access",https://t.me/DeepCoreNetwork/425,DeepCore Network hacking group allegedly leaked webshell access to Kyomark International Sdn Bhd: Local Source.,"+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"53A, Lorong Sentosa 4a, Bandar Bukit Tinggi 1, 41200 Klang, Selangor, Malaysia",Malaysia,"3.0122167,101.4303063","DeepCore Network hacking group allegedly leaked webshell access to Kyomark International Sdn Bhd, according to a local source."
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Vendor Vulnerabilities",159284619896951442-1781791396401-1,"We are Cardinal claims to target Germany
 A recent post by the group indicates that they are targeting Germany
Event Category: Alert",https://t.me/c/2869875394/475,Cardinal hacking group allegedly targets Germany: Local Source.,"+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"Berlin, Germany",Germany,"52.5200066,13.404954","Cardinal hacking group allegedly targets Germany, according to local sources."
"ESDC - Cyber - Industrial Control Systems and Operational Technology, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3",26130379567762887131781783846704-1781783846704-1,"We are gradually returning to operation and disrupting the operation of the automated water level maintenance system at one of the Turkish enterprises. The system has reached critical failure, the pump has failed and is no longer functioning normally.",https://t.me/armeniancode_eng/248,Armenian Code hacking group claims to gain remote access to automated water level maintenance system and disturbing operations in Turkey: Local Source Photo.,"+ Infrastructure - Utilities - Water - Non-Matching, Cyber - Hacktivists - Threat Actors, Cyber - Industrial Control Systems and Operational Technology - Cyber-Physical, Infrastructure - Utilities - Water",3,Local Urgent,,,tg,chatter,No,Turkey,Turkey,"38.963745,35.243322","Armenian Code hacking group claims to have gained remote access to Turkey's automated water level maintenance system, disrupting operations."
"ESDC - Cyber - Network Disruptions, ESDC - Entertainment - Industry, ESDC - Tech - Gaming & Entertainment Software, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Industry Threats - Media & Entertainment, ESDc - Industry Threats - Retail",13474201601002250158203-1781828376000-1,"تحديث | قررت المقاومة الاسلامية السيبرانية في العراق - فريق 313، تمديد وقت الهجوم على خوادم disney plus لمدة 30 دقيقة اضافية.
Update | The Islamic Cyber ​​Resistance in Iraq – 313 Team has decided to extend the attack time on Disney Plus servers for an additional 30 minutes.

Target : https://login.disney.com/authorize
Downdetector : https://downdetector.com/status/disney-plus/

313 Team | BackUp

المقاومة الاسلامية السيبرانية في العراق
فريق 313
#313_Team",https://t.me/xX313XxTeam,313 Team hacking group says it extends attack time on Disney+ servers for 30 minutes: Blog Photo.,"+ Cyber - Media & Entertainment - Industry Threats, + Cyber - Retail - Industry Threats, Cyber - Hacktivists - Threat Actors, Cyber - Network Disruptions - Attack Vector, Entertainment - Industry, Retail - Electronics, Home, & Other, Tech - Gaming & Entertainment Software",2,National Urgent,,,tg,blog,Yes,"Disney HQ, Burbank, CA, USA",United States of America,"34.1808392,-118.3089661","A hacking group has extended its attack on Disney+ servers by 30 minutes, according to a blog post."
"ESDC - Cyber - Network Disruptions, ESDC - Entertainment - Industry, ESDC - Uncategorized Reputational Risk, ESDc - Cyber - Data Exposure & Breaches 2, ESDc - Cyber - Data Exposure & Breaches 3, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Industry Threats - Media & Entertainment",89892354742493537081781827410527-1781827410527-1,"The Cyber Islamic Resistance in Iraq - Team 313 carried out a massive cyber attack targeting the login servers of the Disney+ platform, with the attack completely disabling the login page of the website and application.
 The attack will last for 30 minutes.
 The Islamic Cyber ​​Resistance in Iraq – 313 Team launched a massive cyberattack targeting the Disney+ login servers, completely disabling the website and app login page.
 The attack will last for 30 minutes.",https://t.me/xX313XxTeam/1280,313 Team hacking group claims to have impacted login servers of Disney+ with cyberattack: Blog Photo.,"+ Cyber - Media & Entertainment - Industry Threats, Cyber - Hacktivists - Threat Actors, Cyber - Network Disruptions - Attack Vector, Entertainment - Industry, Reputation",2,National Urgent,"The Cyber Islamic Resistance in Iraq - Team 313 carried out a massive cyber attack targeting the login servers of the Disney+ platform, with the attack completely disabling the login page of the website and application.
 The attack will last for 30 minutes.
 The Islamic Cyber ​​Resistance in Iraq – 313 Team launched a massive cyberattack targeting the Disney+ login servers, completely disabling the website and app login page.
 The attack will last for 30 minutes.",,tg,blog,Yes,"Disney HQ, Burbank, CA, USA",United States of America,"34.1808392,-118.3089661","A team of hackers claims to have launched a cyberattack on Disney+, impacting the streaming service's login servers."
"ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3",4842036134536624261781841237599-1781841237599-1,https://t.me/Lab_Dookhtegan_Channel/356,https://t.me/Lab_Dookhtegan_Channel/356,"Lab Dookhtegan hacking group claims Hamid Reza Nemati, former head of IRGC's Technical and Cyber Command, has been allegedly appointed to head of IRGC Intelligence Organization: Blog Photo.","Cyber - Hacktivists - Threat Actors, Intel Agencies & Counterintelligence, Iran - Military",2,National Urgent,https://t.me/Lab_Dookhtegan_Channel/356,,tg,blog,No,"Tehran, Iran",Iran,"35.7218583,51.3346954","Lab Dookhtegan hacking group claims Hamid Reza Nemati, former head of IRGC's Technical and Cyber Command, has been allegedly appointed to head of IRGC Intelligence Organization."
